content,account_category,troll
Will high school be built near Alameda County Jail  https   t co UZJ0WrOtZG https   t co muozNvmUtu,NewsFeed,0
Johnny Deppโ  s wife files for divorce after 15 months of marriage https   t co YSd7xZH8Oe,NewsFeed,0
SFUSD encourages SF schools to support transgender students https   t co Bd7OdJkEXM,NewsFeed,0
Woman says Legacybox photo service lost her priceless photos https   t co N00z5EpZ7f https   t co ZJy9EDdefG,NewsFeed,0
Investigators work to find cause of plane crash in Concord neighborhood https   t co q77aJeNMCp https   t co oQ1Kd0DbbO,NewsFeed,0
Standoff With Gunman Barricaded Inside Castro Valley Homes Ends https   t co EbsG8jKTFB https   t co IVEwqcXOi4,NewsFeed,0
Poll  One third say they may leave San Francisco Bay Area https   t co RE0seZlt4s,NewsFeed,0
Alameda County ballot drop off boxes available in 14 cities ahead of June 7 primary https   t co RHDx3AKVNs,NewsFeed,0
Emotional Memorial Day ceremony held in San Jose https   t co sLofuGIxQ6 https   t co VGkuDzTzVh,NewsFeed,0
Attorney  Prosecutors dropping marijuana dispensary case https   t co kOSFD0Deit,NewsFeed,0
San Jose Double Homicide Suspect Dies In Armed Standoff https   t co 9HYVG3nVil https   t co hQNrhMhtK3,NewsFeed,0
California governor approves bill increasing age to buy tobacco from 18 to 21 https   t co 9h4fLl3PjL,NewsFeed,0
2 Arrested after traffic stop uncovers drugs  stolen checks https   t co pVqxggTcyU,NewsFeed,0
Video  Solution to Bay Area housing crisis may be in our own backyards  why not build a โ granny flat โ   https   t co oE9eWryUiJ,NewsFeed,0
Santa Rosa Patrol Car Rammed By Suspect During Police Pursuit https   t co o78QS1Xqxk https   t co fwRuJsAImt,NewsFeed,0
Shark Attacks On The Rise Along The California Coast https   t co La81ihvyf4 https   t co Fmw7HGKUSL,NewsFeed,0
Trumpโ  s Promises To Bar Muslims Could Haunt Him In Travel Ban Appeal https   t co WtahRPUiAp https   t co ZrmcIbQCUZ,NewsFeed,0
Judge agrees to toss Aaron Hernandez s murder conviction https   t co jBTPEkI5OW https   t co KQIiKcCs0L,NewsFeed,0
VIDEO  Who is new Oakland interim police chief Benson Fairow  https   t co m2wPmNjUVY,NewsFeed,0
 SanFrancisco https   t co BUD0GyOl3A,NewsFeed,0
Lawmaker mistakenly hands out document with porn references https   t co Wk6wObXh0m https   t co 6n3psjRqOV,NewsFeed,0
Cast of  Hamilton  to perform national anthem for NBA Finals Game 5 https   t co DvzII6bHbc https   t co LCpx89gY07,NewsFeed,0
Dine and Dish  Wedding reception dining https   t co Q12GcSyzG6,NewsFeed,0
Lady Gaga partners with Starbucks for Cups of Kindness campaign https   t co 6vBqVb8EzI https   t co hSPPIOECt3,NewsFeed,0
Woman says Orlando nightclub shooter stalked her https   t co tOAFQQUyYZ,NewsFeed,0
Democrats to give Trump โ  rude awakeningโ   in summer onslaught https   t co OuErcctmoO,NewsFeed,0
Belgian authorities charge 3 in major anti terror raid https   t co tIlpiBJ7Y3,NewsFeed,0
Asst  principal charged with murder of pregnant teacher https   t co MwTF1cB4fk,NewsFeed,0
Bay Area Cosby accuser disappointed by mistrial ruling https   t co 5sVbU91tN6 https   t co suf1JONFjh,NewsFeed,0
Gun ownership drops in US  but support for gun rights grows https   t co msa7ZmHDuq,NewsFeed,0
The World According to Gary Radnich  Steph Curry uses Uber  gets his own Emojis https   t co GMYcdGzqu3,NewsFeed,0
Blue Angel crashed in Tennessee practicing for an airshow https   t co tv5plWvgpN,NewsFeed,0
People Behaving Badly  Bay Area family claims they are Sovereign Citizens https   t co kw4b7MvEQ0,NewsFeed,0
Comedian Kathy Griffin Not โ  Laying Downโ   For Trump https   t co dNpND6ApKM https   t co v5IzMQr5Zc,NewsFeed,0
President Obama coming to San Jose for Global Entrepreneurship Summit https   t co yc7zuxZyQO,NewsFeed,0
Soldier reunites with service dog https   t co m91ZTckH91 https   t co jRElUN3Lu4,NewsFeed,0
Flext Alert still in effect as we head towards hottest day of the week https   t co LtsTM2pTDY https   t co P2zxBh9Im3,NewsFeed,0
BART  LA Metro have Twitter battle on which service is better https   t co 85E6j1JmqE,NewsFeed,0
At least 14 killed in Somalia hotel attack  police say ended https   t co 5HyMK4cXiT,NewsFeed,0
Red  White  and Blue S mores https   t co Kizh0xzLAm https   t co 5k1KpaNVwu,NewsFeed,0
Athletic wear to replace swimsuits at Miss Teen USA pageant https   t co FlsRNzwnv7,NewsFeed,0
Keidel  So Long  Phil  Thanks For Nothing https   t co U84ZzKi5QJ https   t co rSesIpepa0,NewsFeed,0
Bay Area attorneys prepare for President Trump s travel ban https   t co 6Mtes6gVvV https   t co 2ZxemYUoHg,NewsFeed,0
SFPD warns of phone scam that says you re under arrest https   t co sjBDk8CiyA https   t co M16X3V4xSD,NewsFeed,0
Day 2 of Clusterfest comedy festival in San Francisco https   t co 2gkGGG8c1R https   t co GxaQ0oYLbH,NewsFeed,0
Aqib Talib released from Dallas hospital after gunshot wound https   t co 4D15hQ5Mhp,NewsFeed,0
Missing 11 Year Old Mountain View Boy Found Safe https   t co eaxmMyQwf6 https   t co iGiRZxOLYE,NewsFeed,0
VIDEO  Sanders focus on California  Clinton has sufficient backing https   t co LdnT7HJgmK,NewsFeed,0
Richmond police save suicidal man https   t co m0CrlIZWC0,NewsFeed,0
Conservative takes former Speaker Boehner s House seat https   t co QxpIr45gfb,NewsFeed,0
Police investigating deadly shooting in San Francisco https   t co h8B94SaSiP https   t co s99d1kLmcv,NewsFeed,0
Win Tickets to See Tori Amos From KCBS  https   t co H48lhIZGr8 https   t co Q0L5doI5I0,NewsFeed,0
At least 16 dead after Marine Corps plane crashes in rural Mississippi https   t co Z0ZUv0h9QR https   t co LNl0BwjStn,NewsFeed,0
Police K 9 locates missing 9 year old with special needs https   t co 9exrCqGGFS https   t co 88LNRmazZf,NewsFeed,0
Bill Clinton offers rewards  and risks  to wife s campaign https   t co PYdBQTSdzh,NewsFeed,0
Families of victims file lawsuit against school shooter https   t co 6T7dkD5JPz,NewsFeed,0
Hostage crisis leaves 28 dead in Bangladesh diplomatic zone https   t co COx69i9hV7,NewsFeed,0
John Heard  actor known for  Home Alone  and  Sopranos  roles  dies at 71 https   t co PyzVSQAeSs https   t co 0TThtTLdbn,NewsFeed,0
RIP MS Paint  Microsoft removing beloved drawing app https   t co sIzEwIsKql https   t co HpfUZbFEt2,NewsFeed,0
Fatal Crash Closes Niles Canyon Road In Fremont https   t co TEPl2Qp5zj https   t co q59lSFwUZF,NewsFeed,0
Selena themed photo shoot is bidi bidi beautiful https   t co cnJp1PFhYA https   t co 7VZXCT1nph,NewsFeed,0
Protest planned in SF in response to ban on trans service members https   t co OiYOG6AKtO https   t co eFFh1h53uV,NewsFeed,0
Police find missing woman after she preserved her scent in a bottle https   t co V2uxveLs80 https   t co 8tfa1un47d,NewsFeed,0
FINNEY S FRIDAY FREE STUFF  Ozery Bakery OneBuns  Stern Grove Festival tickets https   t co rQubeT7Lga https   t co fuxyZi0HIu,NewsFeed,0
Motorcyclist killed in 2nd of 2 fatal San Pablo crashes https   t co HxRLZgFNOl https   t co OV8ZvbeXq3,NewsFeed,0
Fire breaks out under fireworks display at Arizona resort https   t co fjWGx9fkZv https   t co i65B5MGPFI,NewsFeed,0
Solar Panda Power Plant is as cute as it is green https   t co Pc1kjDe41Y https   t co yNINhsNazD,NewsFeed,0
Rodeo Wildfire Burns More Than 100 Acres https   t co OK2MPVZZoG https   t co Bs8kn3PaJM,NewsFeed,0
Grass fire burning in San Jose https   t co khVbyAaiQa https   t co LlKsWYTLnI,NewsFeed,0
Sharapova Wins At Stanford  First U S  Match Since Drug Suspension https   t co URKvdKeBQY https   t co LMlEI8Dy0F,NewsFeed,0
Pet psychics say missing Marin dog โ  Sassy Pantsโ   is alive      https   t co bv4682YJSu    https   t co IsoAQHYggS https   t co ElySQOphLI,NewsFeed,0
US government wonโ  t reclassify marijuana  allows research https   t co QyGINHJAv2,NewsFeed,0
PHOTO  Arizona lightning bolt looks like Tyrannosaurus rex https   t co GzZ838YSQc,NewsFeed,0
Officers  Fremont police shoot  kill dog after it attacks owner https   t co gT63ONUFTD https   t co Ktz8yyrAfY,NewsFeed,0
Light rail service restored following repairs to overhead wire https   t co rXRJNgG18T,NewsFeed,0
Obama returning from summer vacation ready for busy fall https   t co RdDBnRL4ir,NewsFeed,0
Princeโ  s iconic estate will be open to the public https   t co XG02uZIDv4,NewsFeed,0
Demand sags for California credits aimed at greenhouse gases https   t co akcnqVLfWP,NewsFeed,0
Sen  Steve Glazer to vote โ  noโ   on BART measure https   t co segwlf4ovq    https   t co IsoAQHGFpk https   t co xXfysLqW02,NewsFeed,0
UC Berkeley suspends plans to build Global Campus in Richmond https   t co Xl2OciMvRj    https   t co IsoAQHGFpk https   t co In6wakpfRh,NewsFeed,0
Milpitas  Two South Bay men arrested for drugs  loaded gun     https   t co bAlpDmVBCB    https   t co IsoAQHYggS https   t co xxqgx7GIO9,NewsFeed,0
AP Source  Trump may visit Mexico before immigration speech https   t co qCMa4EDG1l,NewsFeed,0
San Jose supervisors approve Cambrian Park Plaza carousel sign as new county landmark https   t co vERDEJzTcm,NewsFeed,0
Boyes Hot Springs man arrested on suspicion of killing wife https   t co g1ISPLl7nG https   t co kklTvn2ddd,NewsFeed,0
Newsweek blasts President Trump as  lazy boy  in latest cover https   t co jHw6c9xVTs https   t co IYznlBBzjN,NewsFeed,0
Farewell For Now  Hamilton Cast Takes Final Bow In San Francisco https   t co A6NI7Inefq https   t co IhrcI6Dhfu,NewsFeed,0
Oakland police say  no merit  to alleged kidnapping https   t co bKLmJe7aow https   t co VFukmjqDi7,NewsFeed,0
San Francisco 49ers take on Los Anegles Rams in season opener https   t co 2YiQo9hkxt,NewsFeed,0
CHP seeking witnesses in fatal hit and run on I 980 https   t co CYzUOQAKHZ,NewsFeed,0
Four people arrested in Milpitas for identity theft and drug possession https   t co 0hv1hVTNZP,NewsFeed,0
Five people arrested for NYC explosion https   t co 2EKm57WkEo,NewsFeed,0
Girl with knife at school says she feared clown attacks https   t co oSSTwtbe3V,NewsFeed,0
Memorial service for political activist Rose Pak https   t co UTswoLVhC9,NewsFeed,0
Man armed with gun in San Francisco  Civic Center shut down https   t co DhxV5iBdP9,NewsFeed,0
Powerful quake rattles Japanโ  s southern island of Okinawa https   t co 5VXRpbc3Fv,NewsFeed,0
KRON4โ  s Teacher of the Week  Alissa DeFreitas https   t co 3nlsWQLnc6,NewsFeed,0
VIDEO  San Jose police searching for daytime residential burglary suspect https   t co NDpB9W4ceA,NewsFeed,0
The Latest  Clinton visits Iowa as early voting begins https   t co M6ialAxrTK,NewsFeed,0
Police  Clown chases woman in Ohio https   t co 8hwe6qyuXt,NewsFeed,0
Clinton s  nasty  Trump ads are mostly his own words https   t co E3Osg93ZkZ,NewsFeed,0
Volunteers Turn Juvenile Hall Garden into Place of Hope https   t co tanBSqrIY8 https   t co gVnzZT7icM,NewsFeed,0
Santa Clara County to poll voters on raising sales tax to help homeless   SanJose,NewsFeed,0
 SanJose Contractor Trapped in 10 Foot East Bay Sewer Line,NewsFeed,0
8 San Jose Finalists Named in Knight Cities Challenge   local  news,NewsFeed,0
 sports Kawakami  Sluggish Warriors need lift from Kerr,NewsFeed,0
 SanJose Bay Area Products Shine at Fancy Food Show,NewsFeed,0
 sports Ten moments that shaped the 49ers  dismal season,NewsFeed,0
 sports Cleveland Cavaliers fire coach David Blatt,NewsFeed,0
 politics Internal Affairs  Business  labor reveal priorities as San Jose election heats up,NewsFeed,0
 sports NFL Warns of Counterfeit Tickets for Super Bowl 50,NewsFeed,0
 sports Jed York   I Hear the Criticism Loudly ,NewsFeed,0
 sports Heeney s Growth Projects to Big Role for Raiders in 2016,NewsFeed,0
 politics US recruits tech leaders to help disrupt Islamic State group,NewsFeed,0
 politics Santa Clara County s troubled jails  22 jail guards fired in past 6 years,NewsFeed,0
 sports Oakland has millions of reasons not to fund new Raiders stadium,NewsFeed,0
Speculation Heats Up About Chip Kelly s Future https   t co L0ImCnvEch https   t co YfB0OnlLtH,NewsFeed,0
Los Angeles  Emailed threat shuts down second largest US school district https   t co KlBhjpzr4R,NewsFeed,0
San Jose Council Drops Steep Fee to Encourage Urban Agriculture https   t co Sv7YtEWq1I https   t co iExPura1aR,NewsFeed,0
 sports Concussions leave Browns  corner scared,NewsFeed,0
 politics Race for president  2015 has been the  Year of Fear  in U S  politics,NewsFeed,0
 sports Appeal Ruling Could Help Redskins,NewsFeed,0
 politics Bay Area Assemblyman calls on California AG to shut down online fantasy sports sites,NewsFeed,0
 sports Stanford s Christian McCaffrey has plenty going for him besides great genes,NewsFeed,0
2015  A Year in Review   local  news,NewsFeed,0
San Jose homicide  Man fatally shot near McLaughlin Park   SanJose,NewsFeed,0
 SanJose Titans of Mavericks Surfers Tackle Big Waves,NewsFeed,0
 SanJose Bay Area Lawyers  Professors Remember Justice Scalia,NewsFeed,0
 sports Trainer Loves Taking His Dogs on  Surfinโ   Safaris ,NewsFeed,0
 SanJose Memorial Service for Slain Richmond Police Officer,NewsFeed,0
San Jose  Lupin Lodge owner sentenced in water theft case   SanJose,NewsFeed,0
 sports College basketball  Stanford women rout Colorado,NewsFeed,0
 politics San Jose  Police seeking Uber driver for alleged assault on airport employee,NewsFeed,0
 politics Meg Whitman lashes out at friend Chris Christie for backing Donald Trump,NewsFeed,0
Former Staffer of SJ Councilman Manh Nguyen Accuses Office of Breaking Law  Dirty Campaigning   local  news,NewsFeed,0
Stanford announces new president  neuroscience pioneer Marc Tessier Lavigne   SanJose,NewsFeed,0
 SanJose Woman Struck by Bat in Parking Lot Dies  PD,NewsFeed,0
 SanJose Local Artist s New Shirt Eulogizes a Changing SF,NewsFeed,0
 politics WATCH  John Kasich s Snow Day in N H ,NewsFeed,0
 sports Source  49ers  DeBartolo Elected to Hall of Fame,NewsFeed,0
 politics Last two Santa Clara University students released from hospital in good condition,NewsFeed,0
 sports Local sports digest  San Jose Earthquakes sell out 2016 season tickets,NewsFeed,0
 SanJose North Bay Braces for More Flooding,NewsFeed,0
 SanJose Police Raise Funds For Sleeping Boy Shot By Upstairs Neighbor,NewsFeed,0
 politics San Jose  Tempers flare over The Reserve displacement,NewsFeed,0
 sports After March Madness  Cal s Ivan Rabb faces his biggest decision,NewsFeed,0
 sports A s pitcher Jarrod Parker to have elbow surgery April 1,NewsFeed,0
San Jose  No tent city  but modular shelters for lot near Communications Hill  https   t co k2N9xMAr54 https   t co kYKNkyax9u,NewsFeed,0
 politics Cruz Channels  American President  to Defend Wife Against Trump,NewsFeed,0
Sky   clear     Temp  45 5    Humidity  87 0    Pressure  30 25 in    24Hr Rain  0 06 in    Wind  0 0 mph from SW,NewsFeed,0
 politics Apple changes Siri responses to inquiries about sex assault  abuse,NewsFeed,0
 sports CIF boys basketball  St  Joseph Notre Dame wins Division V state crown,NewsFeed,0
 sports Kawakami  Kerr ready to let Warriors players shoot for record,NewsFeed,0
 politics Commentary  From the tampon tax to Donald Trump  menstruation talk goes mainstream,NewsFeed,0
 sports Can Kerri Walsh Jennings realize her Rio dreams ,NewsFeed,0
Asking about Prior Salaries Perpetuates Gender Wage Gap   local  news,NewsFeed,0
San Jose  Get a master s in gardening at Santa Clara County horticulture fair   SanJose,NewsFeed,0
 SanJose Bids to Buy Troubled Yahoo Due Monday,NewsFeed,0
 sports Another agent cuts ties with Johnny Manziel,NewsFeed,0
 sports Thompson  Warriors  Curry not worried about foot injury,NewsFeed,0
 politics  Wal Mart Moms   Candidate With Most Votes Should be Nominee,NewsFeed,0
 sports A s Bats Swing Away  Escape Blue Jays in Win,NewsFeed,0
 politics Cruz Goes All Out in Indiana  Dismisses Kasich,NewsFeed,0
 SanJose Driver Speeds  Crashes and Dies on I 280,NewsFeed,0
Audit  Recycled Water Program Needs More Financial Oversight   local  news,NewsFeed,0
Downtown College Prep Students Organize Know Your Rights Workshop for Immigrant Families https   t co cS26buvH5i https   t co YczPGaVsXN,NewsFeed,0
 sports Business owner indicted in shooting death of retired Saints player Will Smith,NewsFeed,0
 SanJose Protesters at Trump Cali  Rally,NewsFeed,0
 sports Tunsil Attends Press Conference After  Allergic Reaction ,NewsFeed,0
 politics California GOP ready to play kingmaker in presidential politics,NewsFeed,0
 politics Image of Mexican Flag Atop Trump Tower Goes Viral,NewsFeed,0
 sports Aldon Smith agrees to new deal with Raiders,NewsFeed,0
 sports Giants  Madison Bumgarner battling flu in addition to Brewers,NewsFeed,0
 politics Thousands to Attend NY Trump Rally,NewsFeed,0
